stem,model_psnr,model_ssim,model_lpips,baseline_psnr,baseline_ssim,baseline_lpips
002506,38.636226654052734,0.9522102475166321,0.13493838906288147,22.590370178222656,0.5864971876144409,0.3609166145324707
002514,30.09565830230713,0.9125543832778931,0.10062820464372635,27.881572246551514,0.8419694304466248,0.17314782738685608
002518,23.11838388442993,0.34918180108070374,0.464745432138443,19.443719387054443,0.28039929270744324,0.7415558099746704
002527,24.54181671142578,0.8064401149749756,0.2303173542022705,20.25575876235962,0.4794045686721802,0.5534716844558716
002550,29.926111698150635,0.9041241407394409,0.17601364850997925,27.58040189743042,0.8245069980621338,0.24396395683288574
002552,27.327048778533936,0.7914330363273621,0.30011186003685,24.147794246673584,0.6373540163040161,0.40447914600372314
002563,26.811418533325195,0.7981581091880798,0.2833312451839447,23.460166454315186,0.5701864957809448,0.4498143196105957
002570,27.40346908569336,0.5162254571914673,0.4837265908718109,21.18152141571045,0.3200768232345581,0.6249724626541138
002587,30.6087327003479,0.8866300582885742,0.13087522983551025,28.54320764541626,0.8346990346908569,0.22497904300689697
002600,30.256640911102295,0.8274248838424683,0.22120948135852814,23.880140781402588,0.559374213218689,0.4197075068950653
002601,28.463165760040283,0.7238380908966064,0.28965339064598083,26.74583673477173,0.694421112537384,0.2566604018211365
002616,23.256449699401855,0.6948109269142151,0.25990092754364014,20.457804203033447,0.5824810266494751,0.3388690948486328
002617,26.740305423736572,0.8137377500534058,0.21221572160720825,23.859446048736572,0.753998339176178,0.24353744089603424
002623,29.989538192749023,0.8000617623329163,0.29583340883255005,23.717622756958008,0.4290812015533447,0.5187829732894897
002624,27.171125411987305,0.4770475924015045,0.4028714895248413,20.71803331375122,0.2551966905593872,0.7216389775276184
002657,29.895243644714355,0.8078032732009888,0.2968531548976898,27.31330394744873,0.645236611366272,0.4029023349285126
002659,30.17183542251587,0.8172532320022583,0.3256019949913025,27.886474132537842,0.6854005455970764,0.37844887375831604
002671,24.994194507598877,0.7705922722816467,0.2684791088104248,20.364055633544922,0.46658629179000854,0.4021630883216858
002677,27.90097951889038,0.7453555464744568,0.23870804905891418,21.037311553955078,0.3849782347679138,0.5311658978462219
002698,24.567642211914062,0.3798012137413025,0.5533981323242188,21.330089569091797,0.3345879316329956,0.8083958029747009
002703,34.92685556411743,0.8686678409576416,0.45290666818618774,28.560810089111328,0.6052046418190002,0.4402024745941162
002709,28.349108695983887,0.7648231983184814,0.26098787784576416,21.760120391845703,0.41662508249282837,0.54217129945755
002711,27.120962142944336,0.7065123915672302,0.2650371491909027,19.995118379592896,0.33261722326278687,0.5918413996696472
002714,20.917863845825195,0.38032543659210205,0.663264811038971,19.590669870376587,0.37238478660583496,0.7306016087532043
002725,31.905348300933838,0.8718546628952026,0.16358372569084167,28.175230026245117,0.7473907470703125,0.2779502272605896
002736,28.315281867980957,0.8678140044212341,0.1566917449235916,24.97459888458252,0.7409526109695435,0.28728219866752625
002753,33.28004837036133,0.9130053520202637,0.09948145598173141,27.680437564849854,0.6469647288322449,0.4667631983757019
002764,26.998894214630127,0.7275002598762512,0.21724426746368408,23.25601577758789,0.5768674612045288,0.3509642779827118
002778,22.351250648498535,0.7491722106933594,0.3217194378376007,21.505613327026367,0.7051041126251221,0.40995895862579346
002796,26.236860752105713,0.8640154004096985,0.15989843010902405,20.13338565826416,0.30080386996269226,0.6154595613479614
002809,30.463581085205078,0.706924319267273,0.4037129580974579,28.857285976409912,0.6562089920043945,0.3980751037597656
002813,28.853843212127686,0.9087976813316345,0.12774720788002014,21.942617893218994,0.5663304328918457,0.46534302830696106
002814,29.731106758117676,0.923180103302002,0.08947449922561646,23.196110725402832,0.6127203106880188,0.4322655200958252
002815,29.194974899291992,0.9177632331848145,0.10121472179889679,23.993163108825684,0.6872297525405884,0.4047870635986328
002834,23.492980003356934,0.7875836491584778,0.23531760275363922,22.241568565368652,0.7305275201797485,0.3682655692100525
002852,21.342923641204834,0.6078375577926636,0.3560410737991333,20.350332260131836,0.55210280418396,0.4395090937614441
002855,21.063575744628906,0.7244700193405151,0.21413554251194,20.60633420944214,0.7129115462303162,0.28543591499328613
002871,33.497798442840576,0.8164032697677612,0.34097006916999817,23.31406593322754,0.4422159790992737,0.5065344572067261
002876,27.40885019302368,0.48347288370132446,0.3737129867076874,23.670527935028076,0.3875850737094879,0.6709268093109131
002881,30.10477304458618,0.8738662600517273,0.18897822499275208,24.81006383895874,0.6454076170921326,0.4044986665248871
002895,33.604419231414795,0.8178061246871948,0.37336817383766174,23.648767471313477,0.43713510036468506,0.5047707557678223
002901,21.623446941375732,0.8720617294311523,0.1459793895483017,18.889408111572266,0.5883851051330566,0.35951119661331177
002910,29.215035438537598,0.7240747809410095,0.21836812794208527,26.91765785217285,0.6194471120834351,0.3837457299232483
002926,21.5372371673584,0.31282752752304077,0.5081862211227417,18.482195138931274,0.22262060642242432,0.8448566794395447
002928,21.88305377960205,0.7022843360900879,0.30015790462493896,19.358316659927368,0.5418727397918701,0.509536623954773
002929,22.074897289276123,0.5818303227424622,0.32003673911094666,19.570337533950806,0.4487420320510864,0.5798023343086243
002937,27.841944694519043,0.7094287276268005,0.36083489656448364,21.376171112060547,0.44764676690101624,0.3995514512062073
002940,21.65933132171631,0.7489621639251709,0.2526545226573944,19.9812912940979,0.6206545829772949,0.3769875764846802
002954,29.31739568710327,0.9190583825111389,0.1335565596818924,22.05040216445923,0.5014212131500244,0.483181357383728
002966,27.95945405960083,0.8379438519477844,0.1781754493713379,24.97941493988037,0.7281670570373535,0.3065800070762634
002968,23.707587718963623,0.5856210589408875,0.3679385185241699,18.855459690093994,0.34519726037979126,0.541612446308136
002972,34.00044918060303,0.9206454753875732,0.09711126238107681,28.41040849685669,0.861440896987915,0.12575887143611908
002982,10.830849409103394,0.32679522037506104,0.26016226410865784,10.198671817779541,0.26933735609054565,0.9205264449119568
002984,26.471915245056152,0.7698705196380615,0.2458002120256424,19.915783405303955,0.4346957206726074,0.49332550168037415
002995,23.781330585479736,0.7899423241615295,0.2044438272714615,22.77017593383789,0.7313625812530518,0.2580553889274597
003005,24.385576248168945,0.785635232925415,0.15246988832950592,23.604915142059326,0.7653703689575195,0.19674235582351685
003026,30.09861707687378,0.6588478684425354,0.5277054309844971,23.37381601333618,0.39252474904060364,0.5453881025314331
003048,29.049668312072754,0.7986432313919067,0.2761871814727783,23.632056713104248,0.5784558057785034,0.38846373558044434
003061,31.27138376235962,0.9315076470375061,0.11891024559736252,20.587897300720215,0.4271397590637207,0.7158074975013733
003063,32.27642774581909,0.9447206854820251,0.11674083024263382,22.909815311431885,0.5347034931182861,0.6733313798904419
003077,29.60031270980835,0.8654540777206421,0.39508378505706787,23.045413494110107,0.5624021291732788,0.4689432978630066
003081,29.133551120758057,0.8193243145942688,0.3027524948120117,22.966642379760742,0.46357372403144836,0.5512462258338928
003082,28.308796882629395,0.7841952443122864,0.3103066682815552,22.252204418182373,0.4329625964164734,0.5627046227455139
003086,28.23843002319336,0.8299213647842407,0.20940335094928741,27.000174522399902,0.7922433614730835,0.2276264727115631
003117,40.1801061630249,0.9542765617370605,0.11067712306976318,32.8470778465271,0.7577970027923584,0.40036630630493164
003140,26.83603286743164,0.8416979908943176,0.17835098505020142,21.506237983703613,0.6111558079719543,0.48194482922554016
003159,27.956347465515137,0.4835870862007141,0.300914466381073,22.525153160095215,0.32083261013031006,0.6176000237464905
003183,25.64462661743164,0.4134734869003296,0.36911827325820923,21.692230701446533,0.32605648040771484,0.7246285080909729
003195,27.216641902923584,0.8657623529434204,0.20610344409942627,22.329745292663574,0.6138767004013062,0.4290302097797394
003198,25.315778255462646,0.8509346842765808,0.15392880141735077,23.77286672592163,0.7720344662666321,0.2641962170600891
